0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.5124086737632751,0.5224685668945312,-1.0261693000793457,0.5344789028167725,0.44683027267456055,-0.9585154056549072,0.5478414297103882,0.44724059104919434,-0.958784818649292,0.5612276196479797,0.44830501079559326,-0.9589523673057556,0.47994741797447205,0.45378053188323975,-0.9632817506790161,0.4605552852153778,0.4580620527267456,-0.9625943899154663,0.4436677396297455,0.4624711275100708,-0.9631238579750061,0.5784260034561157,0.48650404810905457,-0.5471240282058716,0.4211413562297821,0.5012933015823364,-0.5496817231178284,0.5415897369384766,0.5949199199676514,-0.8713243007659912,0.4765341579914093,0.6085619926452637,-0.8745215535163879,0.7211740016937256,0.9255460500717163,-0.2988622784614563,0.29803043603897095,0.9468090534210205,-0.32086679339408875,0.8283360004425049,1.3614346981048584,-0.31955763697624207,0.22257539629936218,1.4605190753936768,-0.32510286569595337,0.8104673624038696,1.7472232580184937,-0.71764075756073,0.2370215356349945,1.807869791984558,-0.8691653609275818,0.8356325030326843,1.8879854679107666,-0.8266961574554443,0.22064486145973206,1.9491127729415894,-1.009124755859375,0.7843305468559265,1.9058197736740112,-0.8764217495918274,0.2648695111274719,1.9423036575317383,-1.0842972993850708,0.7675811052322388,1.843784213066101,-0.7585500478744507,0.2753814160823822,1.8829588890075684,-0.920430600643158,0.6652681827545166,1.8265409469604492,-0.07874274253845215,0.37508946657180786,1.840185284614563,0.0843207985162735,0.6594758629798889,2.5609660148620605,-0.08237109333276749,0.4156855642795563,2.561516761779785,0.0549481101334095,0.6611159443855286,3.195357322692871,0.6430690288543701,0.41350001096725464,3.224210739135742,0.6377468109130859,0.668861448764801,3.315437078475952,0.680217981338501,0.40943875908851624,3.362046718597412,0.6742068529129028,0.6129494309425354,3.4275755882263184,0.04957469925284386,0.46113917231559753,3.4217171669006348,-0.01309304591268301,1.0
0.5130698680877686,0.5227935910224915,-0.8883481621742249,0.5345571041107178,0.4469207227230072,-0.8294744491577148,0.5478610992431641,0.44733911752700806,-0.8295751214027405,0.5614590048789978,0.448432058095932,-0.8299898505210876,0.48019206523895264,0.45378053188323975,-0.8389652371406555,0.46068987250328064,0.45805808901786804,-0.8383315801620483,0.4436678886413574,0.4626106023788452,-0.8386172652244568,0.5786802172660828,0.4866487979888916,-0.46683502197265625,0.4210332930088043,0.5031582713127136,-0.4861883521080017,0.5419206619262695,0.5958884954452515,-0.7495072484016418,0.47654417157173157,0.6086512207984924,-0.7560954689979553,0.7212300896644592,0.9248083829879761,-0.24345479905605316,0.2950371205806732,0.951197624206543,-0.333722323179245,0.8263407349586487,1.374801754951477,-0.2235211580991745,0.22333607077598572,1.4798115491867065,-0.3188475966453552,0.8101842403411865,1.7594172954559326,-0.5261856913566589,0.23997291922569275,1.8357346057891846,-0.7192363142967224,0.8359233736991882,1.8971431255340576,-0.6107444167137146,0.22209548950195312,1.9673563241958618,-0.8268570303916931,0.7848349213600159,1.9144221544265747,-0.6545674800872803,0.2648767828941345,1.97640061378479,-0.901710569858551,0.7679364681243896,1.8533269166946411,-0.5618254542350769,0.2754688262939453,1.9163278341293335,-0.7665784358978271,0.6629232168197632,1.8404309749603271,-0.040704965591430664,0.38501766324043274,1.8569010496139526,0.045843061059713364,0.6750590801239014,2.5770998001098633,0.08699650317430496,0.41952386498451233,2.5919601917266846,0.13489730656147003,0.6904217600822449,3.230436086654663,0.7621510624885559,0.4387860894203186,3.249981641769409,0.6483688950538635,0.7014819979667664,3.356541395187378,0.8008574843406677,0.4354458749294281,3.381160259246826,0.6828039288520813,0.6516017913818359,3.4535441398620605,0.26966771483421326,0.4938836097717285,3.456606149673462,0.0990312471985817,1.0
0.5142691731452942,0.5226346254348755,-0.8539438843727112,0.5348570346832275,0.4467453062534332,-0.7963863611221313,0.5481904745101929,0.4471990466117859,-0.7964364886283875,0.5621176362037659,0.4483686685562134,-0.7968040108680725,0.4808359146118164,0.4530346691608429,-0.8020118474960327,0.46106013655662537,0.457203209400177,-0.8012944459915161,0.4438038468360901,0.4620670676231384,-0.8015338778495789,0.5790296792984009,0.4866456687450409,-0.4474315047264099,0.42092740535736084,0.5034343004226685,-0.45143404603004456,0.5425713062286377,0.5958837270736694,-0.7208844423294067,0.47677043080329895,0.6080874800682068,-0.7227150201797485,0.7215200066566467,0.9241603016853333,-0.24047735333442688,0.29312026500701904,0.9526695013046265,-0.3238557279109955,0.8236894011497498,1.3895961046218872,-0.2009601593017578,0.2234041392803192,1.4914145469665527,-0.23525705933570862,0.805855393409729,1.771823763847351,-0.4755892753601074,0.24096934497356415,1.8481026887893677,-0.565060019493103,0.8331928253173828,1.9080735445022583,-0.5520967245101929,0.22270679473876953,1.9758265018463135,-0.6569953560829163,0.7813265919685364,1.9225375652313232,-0.592889666557312,0.2645958662033081,1.9887778759002686,-0.726733386516571,0.7650417685508728,1.8604949712753296,-0.508405327796936,0.27528640627861023,1.928375482559204,-0.6093701720237732,0.6645459532737732,1.8477541208267212,-0.037840962409973145,0.39050185680389404,1.8566750288009644,0.04305531829595566,0.6781784892082214,2.5861382484436035,0.09491632133722305,0.4196344316005707,2.6028921604156494,0.1794503778219223,0.6929588317871094,3.243429183959961,0.7770245671272278,0.4395369291305542,3.2575502395629883,0.6833679676055908,0.7039903998374939,3.3708879947662354,0.8174633383750916,0.4360497295856476,3.386969804763794,0.7179183959960938,0.6536888480186462,3.464181900024414,0.2932222783565521,0.49472251534461975,3.4656810760498047,0.15756988525390625,1.0
0.5153933763504028,0.5221289992332458,-0.8580045700073242,0.5352504253387451,0.4463423490524292,-0.8007945418357849,0.5486746430397034,0.4468427002429962,-0.8008402585983276,0.5628632307052612,0.4481583833694458,-0.8012045621871948,0.48152434825897217,0.4520004987716675,-0.8050667643547058,0.4614371359348297,0.4561121165752411,-0.804347038269043,0.4439520537853241,0.4612627923488617,-0.804573655128479,0.5794340968132019,0.4866428077220917,-0.4503346383571625,0.420774906873703,0.5034765601158142,-0.4484167993068695,0.5433332324028015,0.5957877039909363,-0.7247601747512817,0.47693341970443726,0.6074076890945435,-0.7249245047569275,0.7216833829879761,0.9229196906089783,-0.24815331399440765,0.29205337166786194,0.9531469345092773,-0.3231484591960907,0.8207446336746216,1.395107388496399,-0.22123555839061737,0.22316449880599976,1.4916813373565674,-0.25423941016197205,0.8037680983543396,1.7795500755310059,-0.5088461637496948,0.24123190343379974,1.8475298881530762,-0.6405975818634033,0.827050507068634,1.9114264249801636,-0.5925346612930298,0.22271443903446198,1.9752906560897827,-0.7449292540550232,0.7744063138961792,1.9243916273117065,-0.6342688202857971,0.2643333971500397,1.98745596408844,-0.8143836259841919,0.7592548727989197,1.8619264364242554,-0.5425641536712646,0.2751808166503906,1.9272912740707397,-0.6864824891090393,0.6654294729232788,1.847341537475586,-0.039353787899017334,0.3909892439842224,1.8639347553253174,0.04457723721861839,0.6784204244613647,2.5889780521392822,0.14189909398555756,0.4196024537086487,2.606928586959839,0.2413436472415924,0.6917011141777039,3.2455780506134033,0.8550813794136047,0.4385731816291809,3.259661912918091,0.791332483291626,0.7023191452026367,3.372626781463623,0.8993949294090271,0.43516942858695984,3.388188123703003,0.8313634991645813,0.6515358090400696,3.4674835205078125,0.38094791769981384,0.4926890730857849,3.4701600074768066,0.2718724310398102,1.0
0.5169071555137634,0.5216053128242493,-0.8314378261566162,0.5358714461326599,0.4460800290107727,-0.7763883471488953,0.5494546294212341,0.44670894742012024,-0.7764359712600708,0.56379634141922,0.4481421709060669,-0.7767971158027649,0.4829481244087219,0.4508586823940277,-0.7825343012809753,0.46249252557754517,0.45483899116516113,-0.7818357944488525,0.4447070062160492,0.4601113796234131,-0.7820698618888855,0.5797964930534363,0.48680296540260315,-0.439140647649765,0.4207017719745636,0.503461480140686,-0.4445146918296814,0.5441344976425171,0.5957721471786499,-0.7029069662094116,0.47737205028533936,0.6068369150161743,-0.7055334448814392,0.7217127680778503,0.9228290915489197,-0.24857193231582642,0.2908947169780731,0.9534718990325928,-0.3234219551086426,0.8193622827529907,1.3955146074295044,-0.20079025626182556,0.22182226181030273,1.4914671182632446,-0.2597719132900238,0.7980602383613586,1.7796522378921509,-0.4223843812942505,0.24232099950313568,1.8476794958114624,-0.6096170544624329,0.8224943280220032,1.9125456809997559,-0.49893391132354736,0.2240200936794281,1.9750398397445679,-0.7069066166877747,0.7708967924118042,1.9246351718902588,-0.5379863977432251,0.26477259397506714,1.9859596490859985,-0.7763064503669739,0.7560867667198181,1.8625149726867676,-0.453906387090683,0.27581074833869934,1.926167368888855,-0.6543063521385193,0.6691776514053345,1.8466596603393555,-0.037733279168605804,0.39179837703704834,1.8685482740402222,0.04285385459661484,0.6815844774246216,2.5884664058685303,0.1176670491695404,0.4216872453689575,2.608585834503174,0.20115359127521515,0.6984502673149109,3.246011734008789,0.8023385405540466,0.44847193360328674,3.2618210315704346,0.7584081292152405,0.7089985013008118,3.371992588043213,0.8432085514068604,0.4462026357650757,3.3893392086029053,0.7995514273643494,0.6620365977287292,3.4694924354553223,0.32575130462646484,0.5027027726173401,3.472032070159912,0.19281794130802155,1.0
0.517149806022644,0.5196547508239746,-0.8581852316856384,0.5359370708465576,0.4451057016849518,-0.7993795275688171,0.54949951171875,0.44592800736427307,-0.7994766235351562,0.5639457106590271,0.44769197702407837,-0.79981929063797,0.48305976390838623,0.4490988254547119,-0.8062353134155273,0.4625290334224701,0.45317208766937256,-0.805559515953064,0.4447053074836731,0.4588219225406647,-0.8058153390884399,0.5799321532249451,0.4868064522743225,-0.44571593403816223,0.42044931650161743,0.5034075379371643,-0.45443376898765564,0.5443537831306458,0.5953364968299866,-0.7235390543937683,0.4773321747779846,0.6057407259941101,-0.7271755337715149,0.7217769622802734,0.9210790991783142,-0.24740420281887054,0.2903699576854706,0.9536290764808655,-0.33088618516921997,0.8168960213661194,1.3976280689239502,-0.21792884171009064,0.22211095690727234,1.4914036989212036,-0.2779795229434967,0.7987647652626038,1.7831116914749146,-0.49378645420074463,0.24329309165477753,1.8482625484466553,-0.6666371822357178,0.8228358030319214,1.913691759109497,-0.5793458223342896,0.22434069216251373,1.9754053354263306,-0.7763345241546631,0.7713013291358948,1.9264293909072876,-0.6221238970756531,0.26495999097824097,1.9879435300827026,-0.8479328155517578,0.7563011050224304,1.8641932010650635,-0.528523862361908,0.276143342256546,1.9278761148452759,-0.7134225964546204,0.6731958389282227,1.8461570739746094,-0.03356349840760231,0.39438146352767944,1.8699458837509155,0.03866908699274063,0.6844059824943542,2.588038921356201,0.10552649199962616,0.4259558618068695,2.6076791286468506,0.18802250921726227,0.7031097412109375,3.245448589324951,0.7784885764122009,0.455961138010025,3.2626030445098877,0.669571042060852,0.7144011855125427,3.3710741996765137,0.8178974986076355,0.45385587215423584,3.3900954723358154,0.7028189301490784,0.665588915348053,3.4688680171966553,0.28453776240348816,0.5102491974830627,3.4719457626342773,0.17132923007011414,1.0
0.5171492695808411,0.5178720355033875,-0.9118489623069763,0.535917341709137,0.44394823908805847,-0.8477298617362976,0.5494559407234192,0.4446820020675659,-0.8478024005889893,0.5639483332633972,0.4464627504348755,-0.8481643795967102,0.4829009175300598,0.44834861159324646,-0.8584669232368469,0.46238499879837036,0.4526275098323822,-0.8577893972396851,0.4443969428539276,0.4586564302444458,-0.857956051826477,0.5800274014472961,0.48647573590278625,-0.4721333682537079,0.4199165105819702,0.5034616589546204,-0.49489519000053406,0.5444873571395874,0.5944188833236694,-0.7688353657722473,0.4772157371044159,0.6049404740333557,-0.7765154242515564,0.7220963835716248,0.9202897548675537,-0.249172180891037,0.2895714044570923,0.9541603326797485,-0.3730146586894989,0.8162215948104858,1.400675892829895,-0.21185733377933502,0.22211416065692902,1.4918874502182007,-0.30324408411979675,0.7971504330635071,1.7835183143615723,-0.4955170750617981,0.24540852010250092,1.848779559135437,-0.6872549057006836,0.8225352168083191,1.9153074026107788,-0.5829045176506042,0.2265094816684723,1.9759140014648438,-0.7999345064163208,0.7710236310958862,1.9285492897033691,-0.6302493214607239,0.26728975772857666,1.9892374277114868,-0.870952308177948,0.7559890747070312,1.8658528327941895,-0.533023476600647,0.27809497714042664,1.928747534751892,-0.7344225645065308,0.6725994348526001,1.8457549810409546,-0.027000419795513153,0.3961312174797058,1.8727885484695435,0.03228668496012688,0.690354585647583,2.589831829071045,0.1179804876446724,0.43249034881591797,2.607628345489502,0.1386789232492447,0.7136276960372925,3.2495923042297363,0.8157303929328918,0.46481913328170776,3.267289161682129,0.6576065421104431,0.7250261306762695,3.3780627250671387,0.855905294418335,0.4630597233772278,3.3988499641418457,0.693121075630188,0.6777777075767517,3.4724323749542236,0.3055568337440491,0.5204485058784485,3.4738376140594482,0.13069972395896912,1.0
0.5168546438217163,0.5189895629882812,-0.9513625502586365,0.5357116460800171,0.4443071484565735,-0.8867031335830688,0.5490444302558899,0.4449588656425476,-0.8867897391319275,0.5637267231941223,0.4466787278652191,-0.8871386051177979,0.4824376404285431,0.44926899671554565,-0.8955020904541016,0.46197769045829773,0.4537726044654846,-0.8947913646697998,0.4437788128852844,0.4603274166584015,-0.8949490189552307,0.5799424052238464,0.48687100410461426,-0.49951407313346863,0.41935402154922485,0.5046780109405518,-0.5156018733978271,0.5444536805152893,0.5949744582176208,-0.8044243454933167,0.47673627734184265,0.6054331064224243,-0.8099337220191956,0.7225338220596313,0.9202128052711487,-0.2607550323009491,0.2889450490474701,0.955624520778656,-0.3766855299472809,0.8160816431045532,1.4014455080032349,-0.21522900462150574,0.22211799025535583,1.4934484958648682,-0.3030796945095062,0.7973397970199585,1.7846078872680664,-0.5009539127349854,0.2370065152645111,1.8447846174240112,-0.6901970505714417,0.8222669959068298,1.916040301322937,-0.5878955721855164,0.22676631808280945,1.9765552282333374,-0.8042010068893433,0.7704434990882874,1.9299858808517456,-0.6362641453742981,0.2676743268966675,1.9904658794403076,-0.8776881098747253,0.7553831338882446,1.8670151233673096,-0.5387036800384521,0.2784053385257721,1.9296900033950806,-0.7382456660270691,0.6722895503044128,1.8454488515853882,-0.029879232868552208,0.3957672417163849,1.8721929788589478,0.03518810123205185,0.6894647479057312,2.595048666000366,0.11881847679615021,0.4319479763507843,2.6117472648620605,0.14971815049648285,0.7106096148490906,3.257140874862671,0.8378191590309143,0.461393266916275,3.2744076251983643,0.7000016570091248,0.7216671705245972,3.387946605682373,0.8798536658287048,0.4595188796520233,3.407498359680176,0.7385528087615967,0.6734417676925659,3.4787557125091553,0.31897786259651184,0.5169703960418701,3.4817190170288086,0.14099787175655365,1.0
0.5161300301551819,0.5204355120658875,-0.9711312651634216,0.5352979898452759,0.44479256868362427,-0.9051529765129089,0.5483664274215698,0.44533079862594604,-0.9052588939666748,0.5632089376449585,0.44698554277420044,-0.9055969715118408,0.4816890358924866,0.45039448142051697,-0.9146785140037537,0.4614158272743225,0.45511752367019653,-0.9139636754989624,0.44313591718673706,0.4620167016983032,-0.9141591191291809,0.5796833038330078,0.4872862696647644,-0.50841224193573,0.41894641518592834,0.5057400465011597,-0.528102695941925,0.5442875027656555,0.5957225561141968,-0.8200331926345825,0.47601380944252014,0.6060482263565063,-0.8267819881439209,0.7235167622566223,0.9205656051635742,-0.26122480630874634,0.28834521770477295,0.9568079113960266,-0.37910762429237366,0.8142844438552856,1.4039688110351562,-0.21459251642227173,0.22212329506874084,1.493120789527893,-0.30520251393318176,0.7958716750144958,1.786348819732666,-0.513271152973175,0.22841300070285797,1.838536262512207,-0.6949385404586792,0.8194936513900757,1.9172353744506836,-0.6016064286231995,0.22696180641651154,1.9764225482940674,-0.8152926564216614,0.7670756578445435,1.9313278198242188,-0.6501045823097229,0.2680736482143402,1.990570306777954,-0.8911539316177368,0.7521384358406067,1.8678709268569946,-0.5512993931770325,0.2786182165145874,1.9294201135635376,-0.7448524832725525,0.6721962094306946,1.8499162197113037,-0.02726062759757042,0.3955387473106384,1.8761391639709473,0.0327753946185112,0.6886381506919861,2.60091233253479,0.10224951058626175,0.43187201023101807,2.6115474700927734,0.07612434029579163,0.7085229158401489,3.2632505893707275,0.8340770602226257,0.4591059982776642,3.2761971950531006,0.6005955934524536,0.7194076180458069,3.396233320236206,0.8694530129432678,0.4571130871772766,3.411924123764038,0.6348634958267212,0.6706034541130066,3.4823577404022217,0.28878888487815857,0.5142910480499268,3.4810791015625,0.01648593507707119,1.0
0.5151621699333191,0.52181476354599,-0.9559574723243713,0.5347598791122437,0.4453814923763275,-0.8902369141578674,0.547615647315979,0.44578197598457336,-0.8903089165687561,0.5626059770584106,0.4473859965801239,-0.890651285648346,0.4805116653442383,0.45159775018692017,-0.901221513748169,0.46037524938583374,0.45663443207740784,-0.9004901647567749,0.44195356965065,0.46380776166915894,-0.9006398320198059,0.5795072317123413,0.48800191283226013,-0.4978800117969513,0.418346107006073,0.507066547870636,-0.5226592421531677,0.5440978407859802,0.5967215299606323,-0.8059422373771667,0.4750352203845978,0.6069898009300232,-0.8142081499099731,0.7243366241455078,0.9213358759880066,-0.2537437975406647,0.28746888041496277,0.9582511782646179,-0.3748987019062042,0.8099874258041382,1.4117666482925415,-0.21804551780223846,0.222127765417099,1.493112325668335,-0.3172539174556732,0.7914758920669556,1.7875103950500488,-0.5188385844230652,0.23478025197982788,1.8453572988510132,-0.7220258712768555,0.8154084086418152,1.91885244846344,-0.6084639430046082,0.22699616849422455,1.979780673980713,-0.8426825404167175,0.7636841535568237,1.93193519115448,-0.6568020582199097,0.26819536089897156,1.9942281246185303,-0.9116687178611755,0.7486374974250793,1.868672251701355,-0.5565613508224487,0.2787935435771942,1.9325082302093506,-0.7691870927810669,0.6720019578933716,1.850342869758606,-0.024017425253987312,0.39532342553138733,1.8850396871566772,0.029566379263997078,0.6880887150764465,2.60583758354187,0.11582676321268082,0.4314233064651489,2.613176107406616,0.08610069751739502,0.7071487903594971,3.2661807537078857,0.8187665343284607,0.45761579275131226,3.276944398880005,0.6159427762031555,0.71795254945755,3.3981258869171143,0.8569936752319336,0.45553699135780334,3.4121809005737305,0.6511983275413513,0.668948233127594,3.484961748123169,0.2976946234703064,0.5126050710678101,3.4811363220214844,0.03776350989937782,1.0
